Date,SKU,Unit Price,Quantity,Total Price
2019-03-22,Cafe Caramel,160,4,640
2019-03-22,Vanilla Double Scoop,80,4,320
2019-03-22,Cake Fudge,150,1,150
2019-03-22,Butterscotch Double Scoop,90,5,450
2019-03-22,Vanilla Double Scoop,80,5,400
2019-03-22,Cafe Caramel,160,4,640
2019-03-22,Vanilla Double Scoop,80,1,80
2019-03-22,Dry Fruit Double Scoop,90,3,270
2019-03-22,Hot Chocolate Fudge,120,1,120
2019-03-22,Vanilla Single Scoop,50,4,200
2019-03-22,Vanilla Double Scoop,80,1,80
2019-03-22,Cake Fudge,150,2,300
2019-03-22,Butterscotch Single Scoop,60,5,300
2019-03-22,Vanilla Single Scoop,50,5,250
2019-03-22,Dry Fruit Single Scoop,60,1,60
2019-03-22,Cafe Caramel,160,5,800
2019-03-22,Dry Fruit Single Scoop,60,2,120
2019-03-22,Rocky Road Single Scoop,50,4,200
2019-03-22,Vanilla Double Scoop,80,2,160
2019-03-22,Hot Chocolate Fudge,120,3,360
2019-03-22,Cake Fudge,150,3,450
2019-03-22,Dry Fruit Double Scoop,90,5,450
2019-03-22,Cake Fudge,150,1,150
2019-03-22,Dry Fruit Double Scoop,90,5,450
2019-03-22,Vanilla Single Scoop,50,1,50
2019-03-22,Hot Chocolate Fudge,120,2,240
2019-03-22,Vanilla Single Scoop,50,3,150
2019-03-22,Butterscotch Single Scoop,60,5,300
2019-03-22,Hot Chocolate Fudge,120,4,480
2019-03-22,Hot Chocolate Fudge,120,4,480
2019-03-22,Hot Chocolate Fudge,120,5,600
2019-03-22,Vanilla Single Scoop,50,3,150
2019-03-22,Death by Chocolate,180,5,900
2019-03-22,Dry Fruit Single Scoop,60,2,120
2019-03-22,Hot Chocolate Fudge,120,4,480
2019-03-22,Butterscotch Single Scoop,60,2,120
2019-03-22,Vanilla Single Scoop,50,2,100
2019-03-22,Butterscotch Single Scoop,60,3,180
2019-03-22,Vanilla Double Scoop,80,5,400
2019-03-22,Death by Chocolate,180,1,180
2019-03-22,Hot Chocolate Fudge,120,3,360
2019-03-22,Butterscotch Single Scoop,60,3,180
2019-03-22,Butterscotch Single Scoop,60,3,180
2019-03-22,Cake Fudge,150,4,600
2019-03-22,Trilogy,160,4,640
2019-03-22,Vanilla Double Scoop,80,4,320
2019-03-22,Death by Chocolate,180,4,720
2019-03-22,Cafe Caramel,160,2,320
2019-03-22,Fig and Honey Single Scoop,60,3,180
2019-03-22,Dry Fruit Single Scoop,60,4,240
2019-03-22,Butterscotch Single Scoop,60,5,300
2019-03-22,Cafe Caramel,160,5,800
2019-03-22,Hot Chocolate Fudge,120,1,120
2019-03-22,Death by Chocolate,180,3,540
2019-03-22,Vanilla Double Scoop,80,1,80
2019-03-22,Butterscotch Double Scoop,90,3,270
2019-03-22,Dew Drop Sundae,150,2,300
2019-03-22,Vanilla Single Scoop,50,2,100
2019-03-22,Cake Fudge,150,5,750
2019-03-22,Death by Chocolate,180,4,720
2019-03-22,Hot Chocolate Fudge,120,5,600
2019-03-22,Death by Chocolate,180,4,720
2019-03-22,Cake Fudge,150,2,300
2019-03-22,Hot Chocolate Fudge,120,2,240
2019-03-22,Fig and Honey Double Scoop,90,3,270
2019-03-22,Cake Fudge,150,1,150
2019-03-22,Death by Chocolate,180,5,900
2019-03-22,Cake Fudge,150,3,450
2019-03-22,Vanilla Double Scoop,80,3,240
2019-03-22,Vanilla Double Scoop,80,1,80
2019-03-22,Butterscotch Single Scoop,60,5,300
2019-03-22,Vanilla Double Scoop,80,2,160
2019-03-22,Vanilla Double Scoop,80,4,320
2019-03-22,Vanilla Single Scoop,50,2,100
2019-03-22,Chocolate Europa Double Scoop,100,1,100
2019-03-22,Fig and Honey Double Scoop,90,2,180
2019-03-22,Hot Chocolate Fudge,120,1,120
2019-03-22,Death by Chocolate,180,4,720
2019-03-22,Hot Chocolate Fudge,120,3,360
2019-03-22,Hot Chocolate Fudge,120,5,600
2019-03-22,Death by Chocolate,180,1,180
2019-03-22,Vanilla Single Scoop,50,2,100
2019-03-22,Cake Fudge,150,3,450
2019-03-22,Hot Chocolate Fudge,120,2,240
2019-03-22,Death by Chocolate,180,2,360
2019-03-22,Cake Fudge,150,4,600
2019-03-22,Death by Chocolate,180,1,180
2019-03-22,Hot Chocolate Fudge,120,5,600
2019-03-22,Vanilla Double Scoop,80,3,240
2019-03-22,Death by Chocolate,180,3,540
2019-03-22,Hot Chocolate Fudge,120,5,600
2019-03-22,Dew Drop Sundae,150,1,150
2019-03-22,Pista Double Scoop,90,4,360
2019-03-22,Cake Fudge,150,2,300
2019-03-22,Cake Fudge,150,2,300
2019-03-22,Hot Chocolate Fudge,120,4,480
2019-03-22,Hot Chocolate Fudge,120,5,600
2019-03-22,Butterscotch Single Scoop,60,4,240
2019-03-22,Hot Chocolate Fudge,120,2,240
2019-03-22,Vanilla Double Scoop,80,5,400
2019-03-22,Hot Chocolate Fudge,120,3,360
2019-03-22,Hot Chocolate Fudge,120,1,120
2019-03-22,Cafe Caramel,160,5,800
2019-03-22,Butterscotch Single Scoop,60,5,300
2019-03-22,Vanilla Single Scoop,50,1,50
2019-03-22,Cafe Caramel,160,4,640
2019-03-22,Vanilla Double Scoop,80,4,320
2019-03-23,Death by Chocolate,180,2,360
2019-03-23,Vanilla Double Scoop,80,5,400
2019-03-23,Hot Chocolate Fudge,120,4,480
2019-03-23,Death by Chocolate,180,1,180
2019-03-23,Butterscotch Single Scoop,60,3,180
2019-03-23,Butterscotch Double Scoop,90,2,180
2019-03-23,Cafe Caramel,160,4,640
2019-03-23,Cake Fudge,150,2,300
2019-03-23,Butterscotch Single Scoop,60,3,180
2019-03-23,Dry Fruit Double Scoop,90,3,270
2019-03-23,Cake Fudge,150,5,750
2019-03-23,Vanilla Single Scoop,50,5,250
2019-03-23,Cake Fudge,150,5,750
2019-03-23,Hot Chocolate Fudge,120,1,120
2019-03-23,Butterscotch Single Scoop,60,5,300
2019-03-23,Chocolate Europa Double Scoop,100,1,100
2019-03-23,Rocky Road Single Scoop,50,1,50
2019-03-23,Vanilla Double Scoop,80,2,160
2019-03-23,Death by Chocolate,180,3,540
2019-03-23,Vanilla Double Scoop,80,1,80
2019-03-23,Cake Fudge,150,4,600
2019-03-23,Hot Chocolate Fudge,120,3,360
2019-03-23,Caramel Crunch Double Scoop,100,3,300
2019-03-23,Cake Fudge,150,5,750
2019-03-23,Hot Chocolate Fudge,120,3,360
2019-03-23,Cake Fudge,150,5,750
2019-03-23,Vanilla Single Scoop,50,2,100
2019-03-23,Caramel Crunch Double Scoop,100,4,400
2019-03-23,Vanilla Double Scoop,80,3,240
2019-03-23,Death by Chocolate,180,2,360
2019-03-23,Vanilla Single Scoop,50,4,200
2019-03-23,Vanilla Single Scoop,50,1,50
2019-03-23,Butterscotch Single Scoop,60,3,180
2019-03-23,Vanilla Double Scoop,80,4,320
2019-03-23,Butterscotch Single Scoop,60,3,180
2019-03-23,Death by Chocolate,180,5,900
2019-03-23,Vanilla Double Scoop,80,5,400
2019-03-23,Vanilla Double Scoop,80,3,240
2019-03-23,Pista Double Scoop,90,3,270
2019-03-23,Cake Fudge,150,3,450
2019-03-23,Vanilla Single Scoop,50,1,50
2019-03-23,Rocky Road Single Scoop,50,1,50
2019-03-23,Fig and Honey Double Scoop,90,4,360
2019-03-23,Hot Chocolate Fudge,120,1,120
2019-03-23,Cake Fudge,150,2,300
2019-03-23,Vanilla Double Scoop,80,1,80
2019-03-23,Vanilla Double Scoop,80,3,240
2019-03-23,Vanilla Single Scoop,50,2,100
2019-03-23,Caramel Crunch Single Scoop,70,5,350
2019-03-23,Hot Chocolate Fudge,120,3,360
2019-03-23,Cake Fudge,150,5,750
2019-03-23,Vanilla Double Scoop,80,1,80
2019-03-23,Pista Double Scoop,90,5,450
2019-03-23,Chocolate Europa Single Scoop,70,5,350
2019-03-23,Vanilla Single Scoop,50,3,150
2019-03-23,Butterscotch Single Scoop,60,3,180
2019-03-23,Vanilla Single Scoop,50,4,200
2019-03-23,Cake Fudge,150,5,750
2019-03-23,Dry Fruit Double Scoop,90,3,270
2019-03-23,Hot Chocolate Fudge,120,4,480
2019-03-23,Butterscotch Double Scoop,90,4,360
2019-03-23,Cake Fudge,150,4,600
2019-03-23,Butterscotch Single Scoop,60,5,300
2019-03-23,Cake Fudge,150,5,750
2019-03-23,Death by Chocolate,180,4,720
2019-03-23,Hot Chocolate Fudge,120,2,240
2019-03-23,Death by Chocolate,180,4,720
2019-03-23,Butterscotch Single Scoop,60,2,120
2019-03-23,Cafe Caramel,160,2,320
2019-03-23,Hot Chocolate Fudge,120,4,480
2019-03-23,Butterscotch Double Scoop,90,2,180
2019-03-23,Butterscotch Single Scoop,60,2,120
2019-03-23,Death by Chocolate,180,1,180
2019-03-23,Vanilla Double Scoop,80,3,240
2019-03-23,Butterscotch Single Scoop,60,3,180
2019-03-23,Vanilla Double Scoop,80,5,400
2019-03-23,Vanilla Double Scoop,80,5,400
2019-03-23,Vanilla Double Scoop,80,5,400
2019-03-23,Hot Chocolate Fudge,120,2,240
2019-03-23,Death by Chocolate,180,3,540
2019-03-23,Dry Fruit Double Scoop,90,5,450
2019-03-23,Hot Chocolate Fudge,120,1,120
2019-03-23,Hot Chocolate Fudge,120,2,240
2019-03-23,Cafe Caramel,160,2,320
2019-03-23,Banana Split,140,2,280
2019-03-23,Vanilla Double Scoop,80,5,400
2019-03-23,Vanilla Double Scoop,80,1,80
2019-03-23,Fig and Honey Single Scoop,60,5,300
2019-03-23,Death by Chocolate,180,4,720
2019-03-23,Cafe Caramel,160,2,320
2019-03-23,Death by Chocolate,180,2,360
2019-03-23,Vanilla Single Scoop,50,2,100
2019-03-23,Death by Chocolate,180,4,720
2019-03-23,Pista Double Scoop,90,4,360
2019-03-23,Vanilla Single Scoop,50,4,200
2019-03-23,Caramel Crunch Single Scoop,70,3,210
2019-03-23,Vanilla Single Scoop,50,5,250
2019-03-23,Cake Fudge,150,1,150
2019-03-23,Butterscotch Single Scoop,60,2,120
2019-03-23,Hot Chocolate Fudge,120,1,120
2019-03-23,Vanilla Double Scoop,80,1,80
2019-03-23,Vanilla Double Scoop,80,3,240
2019-03-23,Death by Chocolate,180,5,900
2019-03-23,Butterscotch Double Scoop,90,2,180
2019-03-23,Vanilla Single Scoop,50,1,50
2019-03-23,Hot Chocolate Fudge,120,3,360
2019-03-23,Vanilla Single Scoop,50,5,250
2019-03-23,Cake Fudge,150,4,600
2019-03-23,Death by Chocolate,180,2,360
2019-03-23,Vanilla Single Scoop,50,2,100
2019-03-23,Hot Chocolate Fudge,120,1,120
2019-03-23,Butterscotch Single Scoop,60,5,300
2019-03-23,Cake Fudge,150,5,750
2019-03-23,Hot Chocolate Fudge,120,5,600
2019-03-23,Vanilla Double Scoop,80,5,400
2019-03-23,Hot Chocolate Fudge,120,4,480
2019-03-23,Cake Fudge,150,3,450
2019-03-23,Cake Fudge,150,3,450
2019-03-23,Butterscotch Single Scoop,60,5,300
2019-03-23,Vanilla Single Scoop,50,5,250
2019-03-23,Hot Chocolate Fudge,120,1,120
2019-03-23,Cafe Caramel,160,2,320
2019-03-23,Vanilla Single Scoop,50,3,150
2019-03-23,Chocolate Europa Single Scoop,70,2,140
2019-03-23,Vanilla Single Scoop,50,4,200
2019-03-23,Caramel Crunch Single Scoop,70,5,350
2019-03-23,Vanilla Single Scoop,50,4,200
2019-03-23,Hot Chocolate Fudge,120,3,360
2019-03-23,Cake Fudge,150,5,750
2019-03-23,Vanilla Double Scoop,80,1,80
2019-03-23,Dew Drop Sundae,150,3,450
2019-03-23,Vanilla Double Scoop,80,1,80
2019-03-23,Hot Chocolate Fudge,120,4,480
2019-03-23,Vanilla Double Scoop,80,4,320
2019-03-23,Death by Chocolate,180,2,360
2019-03-23,Vanilla Double Scoop,80,3,240
2019-03-23,Hot Chocolate Fudge,120,4,480
2019-03-23,Hot Chocolate Fudge,120,4,480
2019-03-23,Hot Chocolate Fudge,120,5,600
2019-03-23,Hot Chocolate Fudge,120,2,240
2019-03-23,Hot Chocolate Fudge,120,4,480
2019-03-23,Hot Chocolate Fudge,120,1,120
2019-03-23,Fig and Honey Double Scoop,90,1,90
2019-03-23,Cake Fudge,150,4,600
2019-03-23,Death by Chocolate,180,1,180
2019-03-23,Vanilla Double Scoop,80,5,400
2019-03-23,Cake Fudge,150,1,150
2019-03-23,Vanilla Double Scoop,80,2,160
2019-03-23,Butterscotch Single Scoop,60,4,240
2019-03-23,Vanilla Double Scoop,80,3,240
2019-03-23,Vanilla Double Scoop,80,5,400
2019-03-23,Vanilla Double Scoop,80,5,400
2019-03-23,Hot Chocolate Fudge,120,4,480
2019-03-23,Vanilla Double Scoop,80,1,80
2019-03-23,Cake Fudge,150,4,600
2019-03-23,Vanilla Double Scoop,80,5,400
2019-03-23,Vanilla Single Scoop,50,3,150
2019-03-23,Hot Chocolate Fudge,120,4,480
2019-03-23,Pista Double Scoop,90,3,270
2019-03-23,Vanilla Double Scoop,80,2,160
2019-03-23,Vanilla Single Scoop,50,5,250
2019-03-23,Death by Chocolate,180,2,360
2019-03-23,Death by Chocolate,180,4,720
2019-03-23,Hot Chocolate Fudge,120,3,360
2019-03-23,Vanilla Single Scoop,50,4,200
2019-03-23,Vanilla Single Scoop,50,2,100
2019-03-23,Fig and Honey Double Scoop,90,2,180
2019-03-23,Banana Split,140,4,560
2019-03-23,Death by Chocolate,180,4,720
2019-03-23,Cake Fudge,150,4,600
2019-03-23,Death by Chocolate,180,5,900
2019-03-23,Fig and Honey Single Scoop,60,5,300
2019-03-23,Death by Chocolate,180,5,900
2019-03-23,Hot Chocolate Fudge,120,5,600
2019-03-23,Caramel Crunch Single Scoop,70,2,140
2019-03-24,Cafe Caramel,160,4,640
2019-03-24,Cake Fudge,150,4,600
2019-03-24,Hot Chocolate Fudge,120,3,360
2019-03-24,Vanilla Single Scoop,50,5,250
2019-03-24,Cake Fudge,150,3,450
2019-03-24,Cafe Caramel,160,1,160
2019-03-24,Hot Chocolate Fudge,120,2,240
2019-03-24,Fig and Honey Single Scoop,60,5,300
2019-03-24,Butterscotch Single Scoop,60,2,120
2019-03-24,Cafe Caramel,160,5,800
2019-03-24,Cafe Caramel,160,2,320
2019-03-24,Hot Chocolate Fudge,120,5,600
2019-03-24,Vanilla Single Scoop,50,2,100
2019-03-24,Vanilla Single Scoop,50,4,200
2019-03-24,Vanilla Double Scoop,80,5,400
2019-03-24,Vanilla Single Scoop,50,5,250
2019-03-24,Butterscotch Single Scoop,60,3,180
2019-03-24,Hot Chocolate Fudge,120,3,360
2019-03-24,Vanilla Single Scoop,50,1,50
2019-03-24,Butterscotch Single Scoop,60,1,60
2019-03-24,Cake Fudge,150,1,150
2019-03-24,Vanilla Double Scoop,80,2,160
2019-03-24,Hot Chocolate Fudge,120,3,360
2019-03-24,Hot Chocolate Fudge,120,5,600
2019-03-24,Death by Chocolate,180,1,180
2019-03-24,Chocolate Europa Double Scoop,100,2,200
2019-03-24,Vanilla Double Scoop,80,3,240
2019-03-24,Vanilla Single Scoop,50,5,250
2019-03-24,Butterscotch Single Scoop,60,1,60
2019-03-24,Butterscotch Single Scoop,60,4,240
2019-03-24,Vanilla Double Scoop,80,3,240
2019-03-24,Cake Fudge,150,2,300
2019-03-24,Butterscotch Single Scoop,60,5,300
2019-03-24,Death by Chocolate,180,4,720
2019-03-24,Death by Chocolate,180,4,720
2019-03-24,Hot Chocolate Fudge,120,4,480
2019-03-24,Dew Drop Sundae,150,1,150
2019-03-24,Vanilla Single Scoop,50,5,250
2019-03-24,Death by Chocolate,180,5,900
2019-03-24,Vanilla Double Scoop,80,1,80
2019-03-24,Hot Chocolate Fudge,120,5,600
2019-03-24,Cafe Caramel,160,2,320
2019-03-24,Vanilla Double Scoop,80,1,80
2019-03-24,Dry Fruit Single Scoop,60,1,60
2019-03-24,Hot Chocolate Fudge,120,2,240
2019-03-24,Cake Fudge,150,1,150
2019-03-24,Vanilla Double Scoop,80,1,80
2019-03-24,Hot Chocolate Fudge,120,3,360
2019-03-24,Vanilla Double Scoop,80,5,400
2019-03-24,Cafe Caramel,160,4,640
2019-03-24,Cafe Caramel,160,3,480
2019-03-24,Hot Chocolate Fudge,120,3,360
2019-03-24,Cake Fudge,150,2,300
2019-03-24,Vanilla Double Scoop,80,1,80
2019-03-24,Mint Fudge,120,3,360
2019-03-24,Pista Single Scoop,60,5,300
2019-03-24,Chocolate Europa Double Scoop,100,2,200
2019-03-24,Cake Fudge,150,1,150
2019-03-24,Hot Chocolate Fudge,120,5,600
2019-03-24,Hot Chocolate Fudge,120,2,240
2019-03-24,Pista Double Scoop,90,5,450
2019-03-24,Dew Drop Sundae,150,2,300
2019-03-24,Rocky Road Single Scoop,50,3,150
2019-03-24,Butterscotch Single Scoop,60,4,240
2019-03-24,Hot Chocolate Fudge,120,2,240
2019-03-24,Vanilla Double Scoop,80,2,160
2019-03-24,Death by Chocolate,180,2,360
2019-03-24,Butterscotch Single Scoop,60,3,180
2019-03-24,Butterscotch Single Scoop,60,3,180
2019-03-24,Dry Fruit Single Scoop,60,4,240
2019-03-24,Butterscotch Single Scoop,60,2,120
2019-03-24,Caramel Crunch Single Scoop,70,5,350
2019-03-24,Vanilla Single Scoop,50,1,50
2019-03-24,Hot Chocolate Fudge,120,4,480
2019-03-24,Butterscotch Single Scoop,60,5,300
2019-03-24,Butterscotch Single Scoop,60,5,300
2019-03-24,Hot Chocolate Fudge,120,3,360
2019-03-24,Cake Fudge,150,1,150
2019-03-24,Chocolate Europa Single Scoop,70,4,280
2019-03-24,Chocolate Europa Double Scoop,100,2,200
2019-03-24,Cake Fudge,150,3,450
2019-03-24,Death by Chocolate,180,1,180
2019-03-24,Vanilla Double Scoop,80,5,400
2019-03-24,Butterscotch Single Scoop,60,4,240
2019-03-24,Butterscotch Single Scoop,60,3,180
2019-03-24,Butterscotch Single Scoop,60,3,180
2019-03-24,Pista Single Scoop,60,3,180
2019-03-24,Death by Chocolate,180,1,180
2019-03-24,Hot Chocolate Fudge,120,1,120
2019-03-24,Hot Chocolate Fudge,120,4,480
2019-03-24,Cafe Caramel,160,2,320
2019-03-24,Vanilla Double Scoop,80,4,320
2019-03-24,Chocolate Europa Single Scoop,70,1,70
2019-03-24,Cake Fudge,150,2,300
2019-03-24,Hot Chocolate Fudge,120,3,360
2019-03-24,Vanilla Double Scoop,80,1,80
2019-03-24,Vanilla Single Scoop,50,5,250
2019-03-24,Vanilla Single Scoop,50,1,50
2019-03-24,Cake Fudge,150,4,600
2019-03-24,Death by Chocolate,180,4,720
2019-03-24,Hot Chocolate Fudge,120,4,480
2019-03-24,Hot Chocolate Fudge,120,5,600
2019-03-24,Vanilla Double Scoop,80,4,320
2019-03-24,Hot Chocolate Fudge,120,5,600
2019-03-24,Vanilla Single Scoop,50,3,150
2019-03-24,Banana Split,140,3,420
2019-03-24,Butterscotch Single Scoop,60,1,60
2019-03-24,Hot Chocolate Fudge,120,5,600
2019-03-24,Vanilla Single Scoop,50,3,150
2019-03-24,Hot Chocolate Fudge,120,1,120
2019-03-24,Butterscotch Single Scoop,60,4,240
2019-03-24,Vanilla Single Scoop,50,3,150
2019-03-24,Death by Chocolate,180,5,900
2019-03-24,Cake Fudge,150,5,750
2019-03-24,Dew Drop Sundae,150,2,300
2019-03-24,Vanilla Single Scoop,50,3,150
2019-03-24,Cafe Caramel,160,3,480
2019-03-24,Vanilla Double Scoop,80,1,80
2019-03-24,Butterscotch Single Scoop,60,5,300
2019-03-24,Vanilla Double Scoop,80,3,240
2019-03-24,Cake Fudge,150,3,450
2019-03-24,Vanilla Double Scoop,80,1,80
2019-03-24,Death by Chocolate,180,1,180
2019-03-24,Chocolate Europa Double Scoop,100,2,200
2019-03-24,Pista Single Scoop,60,1,60
2019-03-24,Mint Fudge,120,3,360
2019-03-24,Cake Fudge,150,1,150
2019-03-24,Hot Chocolate Fudge,120,4,480
2019-03-24,Cafe Caramel,160,4,640
2019-03-24,Hot Chocolate Fudge,120,1,120
2019-03-24,Vanilla Double Scoop,80,3,240
2019-03-24,Vanilla Single Scoop,50,2,100
2019-03-24,Death by Chocolate,180,2,360
2019-03-24,Vanilla Double Scoop,80,1,80
2019-03-24,Butterscotch Single Scoop,60,2,120
2019-03-24,Death by Chocolate,180,3,540
2019-03-24,Vanilla Single Scoop,50,2,100
2019-03-24,Hot Chocolate Fudge,120,1,120
2019-03-24,Hot Chocolate Fudge,120,2,240
2019-03-24,Butterscotch Double Scoop,90,1,90
2019-03-24,Cake Fudge,150,1,150
2019-03-24,Hot Chocolate Fudge,120,5,600
2019-03-24,Death by Chocolate,180,4,720
2019-03-24,Butterscotch Single Scoop,60,1,60
2019-03-24,Mint Fudge,120,3,360
2019-03-24,Butterscotch Single Scoop,60,3,180
2019-03-24,Death by Chocolate,180,5,900
2019-03-24,Pista Single Scoop,60,3,180
2019-03-24,Butterscotch Single Scoop,60,5,300
2019-03-24,Death by Chocolate,180,2,360
2019-03-24,Death by Chocolate,180,2,360
2019-03-24,Dew Drop Sundae,150,5,750
2019-03-24,Cake Fudge,150,5,750
2019-03-24,Pista Double Scoop,90,2,180
2019-03-24,Vanilla Single Scoop,50,1,50
2019-03-24,Fig and Honey Single Scoop,60,3,180
2019-03-24,Vanilla Single Scoop,50,1,50
2019-03-24,Cake Fudge,150,2,300
2019-03-24,Vanilla Single Scoop,50,2,100
2019-03-24,Butterscotch Single Scoop,60,2,120
2019-03-24,Butterscotch Single Scoop,60,4,240
2019-03-24,Cake Fudge,150,2,300
2019-03-24,Vanilla Double Scoop,80,5,400
2019-03-24,Vanilla Single Scoop,50,4,200
2019-03-24,Death by Chocolate,180,2,360
2019-03-24,Vanilla Double Scoop,80,3,240
2019-03-24,Vanilla Double Scoop,80,2,160
2019-03-24,Hot Chocolate Fudge,120,5,600
2019-03-24,Butterscotch Single Scoop,60,3,180
2019-03-24,Butterscotch Single Scoop,60,4,240
2019-03-24,Hot Chocolate Fudge,120,2,240
2019-03-24,Butterscotch Single Scoop,60,4,240
2019-03-24,Cake Fudge,150,4,600
2019-03-24,Fig and Honey Double Scoop,90,3,270
2019-03-24,Vanilla Double Scoop,80,1,80
2019-03-24,Cake Fudge,150,1,150
2019-03-24,Death by Chocolate,180,1,180
2019-03-24,Cake Fudge,150,3,450
2019-03-24,Vanilla Double Scoop,80,1,80
2019-03-24,Caramel Crunch Single Scoop,70,1,70
2019-03-24,Vanilla Double Scoop,80,4,320
2019-03-24,Fig and Honey Single Scoop,60,1,60
2019-03-24,Vanilla Single Scoop,50,3,150
2019-03-24,Cake Fudge,150,5,750
2019-03-24,Chocolate Europa Double Scoop,100,5,500
2019-03-24,Rocky Road Single Scoop,50,1,50
2019-03-24,Vanilla Double Scoop,80,2,160
2019-03-24,Dry Fruit Single Scoop,60,4,240
2019-03-24,Death by Chocolate,180,2,360
2019-03-24,Vanilla Double Scoop,80,3,240
2019-03-24,Hot Chocolate Fudge,120,2,240
2019-03-24,Butterscotch Double Scoop,90,4,360
2019-03-24,Vanilla Double Scoop,80,1,80
2019-03-24,Hot Chocolate Fudge,120,5,600
2019-03-24,Cake Fudge,150,5,750
2019-03-24,Cafe Caramel,160,2,320
2019-03-24,Vanilla Double Scoop,80,2,160
2019-03-24,Death by Chocolate,180,2,360
2019-03-24,Cake Fudge,150,1,150
2019-03-24,Death by Chocolate,180,5,900
2019-03-24,Vanilla Double Scoop,80,4,320
2019-03-24,Vanilla Single Scoop,50,3,150
2019-03-24,Cafe Caramel,160,2,320
2019-03-24,Cafe Caramel,160,3,480
2019-03-24,Vanilla Single Scoop,50,5,250
2019-03-24,Vanilla Double Scoop,80,4,320
2019-03-24,Vanilla Single Scoop,50,1,50
2019-03-24,Death by Chocolate,180,2,360
2019-03-24,Butterscotch Single Scoop,60,3,180
2019-03-24,Butterscotch Single Scoop,60,5,300
2019-03-24,Cake Fudge,150,1,150
2019-03-24,Cake Fudge,150,2,300
2019-03-24,Cake Fudge,150,2,300
2019-03-24,Vanilla Double Scoop,80,4,320
2019-03-24,Pista Double Scoop,90,3,270
2019-03-24,Vanilla Single Scoop,50,1,50
2019-03-25,Butterscotch Single Scoop,60,5,300
2019-03-25,Cake Fudge,150,2,300
2019-03-25,Pista Single Scoop,60,3,180
2019-03-25,Hot Chocolate Fudge,120,3,360
2019-03-25,Butterscotch Single Scoop,60,2,120
2019-03-25,Death by Chocolate,180,2,360
2019-03-25,Vanilla Single Scoop,50,1,50
2019-03-25,Butterscotch Single Scoop,60,5,300
2019-03-25,Cake Fudge,150,5,750
2019-03-25,Fig and Honey Single Scoop,60,1,60
2019-03-25,Cake Fudge,150,1,150
2019-03-25,Vanilla Double Scoop,80,2,160
2019-03-25,Fig and Honey Double Scoop,90,3,270
2019-03-25,Vanilla Double Scoop,80,1,80
2019-03-25,Hot Chocolate Fudge,120,2,240
2019-03-25,Hot Chocolate Fudge,120,4,480
2019-03-25,Cake Fudge,150,2,300
2019-03-25,Cake Fudge,150,5,750
2019-03-25,Vanilla Single Scoop,50,5,250
2019-03-25,Butterscotch Single Scoop,60,3,180
2019-03-25,Hot Chocolate Fudge,120,2,240
2019-03-25,Fig and Honey Single Scoop,60,1,60
2019-03-25,Hot Chocolate Fudge,120,4,480
2019-03-25,Death by Chocolate,180,3,540
2019-03-25,Butterscotch Single Scoop,60,3,180
2019-03-25,Vanilla Single Scoop,50,5,250
2019-03-25,Cake Fudge,150,5,750
2019-03-25,Vanilla Double Scoop,80,3,240
2019-03-25,Cake Fudge,150,1,150
2019-03-25,Cake Fudge,150,5,750
2019-03-25,Butterscotch Single Scoop,60,3,180
2019-03-25,Butterscotch Single Scoop,60,4,240
2019-03-25,Hot Chocolate Fudge,120,4,480
2019-03-25,Dry Fruit Double Scoop,90,5,450
2019-03-25,Butterscotch Single Scoop,60,5,300
2019-03-25,Vanilla Double Scoop,80,3,240
2019-03-25,Butterscotch Single Scoop,60,2,120
2019-03-25,Butterscotch Single Scoop,60,5,300
2019-03-25,Vanilla Double Scoop,80,5,400
2019-03-25,Fig and Honey Single Scoop,60,2,120
2019-03-25,Hot Chocolate Fudge,120,3,360
2019-03-25,Cake Fudge,150,3,450
2019-03-25,Cake Fudge,150,1,150
2019-03-25,Death by Chocolate,180,2,360
2019-03-25,Vanilla Double Scoop,80,2,160
2019-03-25,Death by Chocolate,180,4,720
2019-03-25,Vanilla Single Scoop,50,5,250
2019-03-25,Cafe Caramel,160,5,800
2019-03-25,Vanilla Double Scoop,80,1,80
2019-03-25,Death by Chocolate,180,2,360
2019-03-25,Dry Fruit Double Scoop,90,1,90
2019-03-25,Cafe Caramel,160,2,320
2019-03-25,Hot Chocolate Fudge,120,2,240
2019-03-25,Vanilla Double Scoop,80,4,320
2019-03-25,Vanilla Single Scoop,50,3,150
2019-03-25,Caramel Crunch Single Scoop,70,4,280
2019-03-25,Vanilla Double Scoop,80,2,160
2019-03-25,Butterscotch Single Scoop,60,5,300
2019-03-25,Hot Chocolate Fudge,120,1,120
2019-03-25,Vanilla Single Scoop,50,1,50
2019-03-25,Cake Fudge,150,5,750
2019-03-25,Vanilla Single Scoop,50,3,150
2019-03-25,Butterscotch Single Scoop,60,3,180
2019-03-25,Hot Chocolate Fudge,120,2,240
2019-03-25,Cake Fudge,150,5,750
2019-03-25,Chocolate Europa Double Scoop,100,4,400
2019-03-25,Cafe Caramel,160,2,320
2019-03-25,Dry Fruit Double Scoop,90,3,270
2019-03-25,Vanilla Single Scoop,50,5,250
2019-03-25,Hot Chocolate Fudge,120,5,600
2019-03-25,Cake Fudge,150,3,450
2019-03-25,Death by Chocolate,180,2,360
2019-03-25,Butterscotch Single Scoop,60,2,120
2019-03-25,Death by Chocolate,180,3,540
